Year,Month,Day,Hour,GS1,GS2,GS3,GS4,GS5,GS6,GS7,SRP,SHV,KPCM,BTB,BMC,STR,TKO,KPT,KPS
2016,7,8,13,135.1,135.1,101.4,67.6,101.4,67.6,122,74.1,41.1,48.2,58,21.4,13.4,20.5,19.6,37.5
2016,7,8,14,129.6,129.6,97.2,64.8,97.2,64.8,117,71,39.4,46.2,55.6,20.5,12.8,19.7,18.8,35.9
2016,7,8,15,123.1,123.1,92.3,61.5,92.3,61.5,111.1,67.5,37.4,43.9,52.8,19.5,12.2,18.7,17.9,34.1
2016,7,8,16,111.8,111.8,83.8,55.9,83.8,55.9,100.9,61.3,34,39.9,48,17.7,11.1,17,16.2,31
2016,7,8,17,107.7,107.7,80.8,53.9,80.8,53.9,97.2,59,32.7,38.4,46.2,17.1,10.7,16.4,15.7,29.9
2016,7,8,18,114.4,114.4,85.8,57.2,85.8,57.2,103.3,62.7,34.8,40.8,49.1,18.1,11.3,17.4,16.6,31.7
2016,7,8,19,114.9,114.9,86.2,57.5,86.2,57.5,103.8,63,34.9,41,49.3,18.2,11.4,17.5,16.7,31.9
2016,7,8,20,117.4,117.4,88,58.7,88,58.7,106,64.3,35.7,41.9,50.4,18.6,11.6,17.8,17.1,32.6
2016,7,8,21,109.6,109.6,82.2,54.8,82.2,54.8,99,60.1,33.3,39.1,47.1,17.4,10.9,16.7,15.9,30.4
2016,7,8,22,100.8,100.8,75.6,50.4,75.6,50.4,91.1,55.3,30.6,36,43.3,16,10,15.3,14.7,28
2016,7,8,23,95.5,95.5,71.6,47.8,71.6,47.8,86.2,52.4,29,34.1,41,15.1,9.5,14.5,13.9,26.5
2016,7,9,0,41.2,41.2,30.9,20.6,30.9,20.6,37.2,22.6,12.5,14.7,17.7,6.5,4.1,6.3,6,11.4
2016,7,9,1,40.3,40.3,30.2,20.1,30.2,20.1,36.4,22.1,12.2,14.4,17.3,6.4,4,6.1,5.9,11.2
2016,7,9,2,38.2,38.2,28.7,19.1,28.7,19.1,34.5,21,11.6,13.6,16.4,6.1,3.8,5.8,5.6,10.6
2016,7,9,3,37.5,37.5,28.1,18.7,28.1,18.7,33.8,20.5,11.4,13.4,16.1,5.9,3.7,5.7,5.4,10.4
2016,7,9,4,36.5,36.5,27.3,18.2,27.3,18.2,32.9,20,11.1,13,15.7,5.8,3.6,5.5,5.3,10.1
2016,7,9,5,34.8,34.8,26.1,17.4,26.1,17.4,31.4,19.1,10.6,12.4,14.9,5.5,3.4,5.3,5.1,9.7
2016,7,9,6,36.2,36.2,27.1,18.1,27.1,18.1,32.7,19.8,11,12.9,15.5,5.7,3.6,5.5,5.3,10
2016,7,9,7,43.4,43.4,32.6,21.7,32.6,21.7,39.2,23.8,13.2,15.5,18.6,6.9,4.3,6.6,6.3,12.1
2016,7,9,8,47.1,47.1,35.3,23.6,35.3,23.6,42.5,25.8,14.3,16.8,20.2,7.5,4.7,7.2,6.8,13.1
2016,7,9,9,49.9,49.9,37.4,25,37.4,25,45.1,27.4,15.2,17.8,21.4,7.9,4.9,7.6,7.3,13.8
2016,7,9,10,54,54,40.5,27,40.5,27,48.7,29.6,16.4,19.3,23.2,8.6,5.3,8.2,7.8,15
2016,7,9,11,53.2,53.2,39.9,26.6,39.9,26.6,48.1,29.2,16.2,19,22.8,8.4,5.3,8.1,7.7,14.8
2016,7,9,12,49.9,49.9,37.4,25,37.4,25,45.1,27.4,15.2,17.8,21.4,7.9,4.9,7.6,7.3,13.8
2016,7,9,13,50.7,50.7,38,25.3,38,25.3,45.8,27.8,15.4,18.1,21.8,8,5,7.7,7.4,14.1
2016,7,9,14,51.3,51.3,38.5,25.7,38.5,25.7,46.3,28.1,15.6,18.3,22,8.1,5.1,7.8,7.5,14.2
2016,7,9,15,50.8,50.8,38.1,25.4,38.1,25.4,45.9,27.9,15.4,18.1,21.8,8.1,5,7.7,7.4,14.1
2016,7,9,16,50.3,50.3,37.7,25.1,37.7,25.1,45.4,27.6,15.3,17.9,21.6,8,5,7.6,7.3,14
2016,7,9,17,46.4,46.4,34.8,23.2,34.8,23.2,41.9,25.4,14.1,16.5,19.9,7.3,4.6,7,6.7,12.9
2016,7,9,18,55.8,55.8,41.8,27.9,41.8,27.9,50.3,30.6,16.9,19.9,23.9,8.8,5.5,8.5,8.1,15.5
2016,7,9,19,58.3,58.3,43.7,29.1,43.7,29.1,52.6,32,17.7,20.8,25,9.2,5.8,8.9,8.5,16.2
2016,7,9,20,57.3,57.3,43,28.6,43,28.6,51.7,31.4,17.4,20.4,24.6,9.1,5.7,8.7,8.3,15.9
2016,7,9,21,56.1,56.1,42.1,28.1,42.1,28.1,50.7,30.8,17.1,20,24.1,8.9,5.6,8.5,8.2,15.6
2016,7,9,22,48.3,48.3,36.2,24.1,36.2,24.1,43.6,26.5,14.7,17.2,20.7,7.7,4.8,7.3,7,13.4
2016,7,9,23,40.8,40.8,30.6,20.4,30.6,20.4,36.8,22.4,12.4,14.5,17.5,6.5,4,6.2,5.9,11.3
2016,7,10,0,41.2,41.2,30.9,20.6,30.9,20.6,37.2,22.6,12.5,14.7,17.7,6.5,4.1,6.3,6,11.4
2016,7,10,1,40.3,40.3,30.2,20.1,30.2,20.1,36.4,22.1,12.2,14.4,17.3,6.4,4,6.1,5.9,11.2
2016,7,10,2,38.2,38.2,28.7,19.1,28.7,19.1,34.5,21,11.6,13.6,16.4,6.1,3.8,5.8,5.6,10.6
2016,7,10,3,37.5,37.5,28.1,18.7,28.1,18.7,33.8,20.5,11.4,13.4,16.1,5.9,3.7,5.7,5.4,10.4
2016,7,10,4,36.5,36.5,27.3,18.2,27.3,18.2,32.9,20,11.1,13,15.7,5.8,3.6,5.5,5.3,10.1
2016,7,10,5,34.8,34.8,26.1,17.4,26.1,17.4,31.4,19.1,10.6,12.4,14.9,5.5,3.4,5.3,5.1,9.7
2016,7,10,6,36.2,36.2,27.1,18.1,27.1,18.1,32.7,19.8,11,12.9,15.5,5.7,3.6,5.5,5.3,10
2016,7,10,7,43.4,43.4,32.6,21.7,32.6,21.7,39.2,23.8,13.2,15.5,18.6,6.9,4.3,6.6,6.3,12.1
2016,7,10,8,47.1,47.1,35.3,23.6,35.3,23.6,42.5,25.8,14.3,16.8,20.2,7.5,4.7,7.2,6.8,13.1
2016,7,10,9,49.9,49.9,37.4,25,37.4,25,45.1,27.4,15.2,17.8,21.4,7.9,4.9,7.6,7.3,13.8
2016,7,10,10,54,54,40.5,27,40.5,27,48.7,29.6,16.4,19.3,23.2,8.6,5.3,8.2,7.8,15
2016,7,10,11,53.2,53.2,39.9,26.6,39.9,26.6,48.1,29.2,16.2,19,22.8,8.4,5.3,8.1,7.7,14.8
2016,7,10,12,49.9,49.9,37.4,25,37.4,25,45.1,27.4,15.2,17.8,21.4,7.9,4.9,7.6,7.3,13.8
2016,7,10,13,50.7,50.7,38,25.3,38,25.3,45.8,27.8,15.4,18.1,21.8,8,5,7.7,7.4,14.1
2016,7,10,14,51.3,51.3,38.5,25.7,38.5,25.7,46.3,28.1,15.6,18.3,22,8.1,5.1,7.8,7.5,14.2
2016,7,10,15,50.8,50.8,38.1,25.4,38.1,25.4,45.9,27.9,15.4,18.1,21.8,8.1,5,7.7,7.4,14.1
2016,7,10,16,50.3,50.3,37.7,25.1,37.7,25.1,45.4,27.6,15.3,17.9,21.6,8,5,7.6,7.3,14
2016,7,10,17,46.4,46.4,34.8,23.2,34.8,23.2,41.9,25.4,14.1,16.5,19.9,7.3,4.6,7,6.7,12.9
2016,7,10,18,55.8,55.8,41.8,27.9,41.8,27.9,50.3,30.6,16.9,19.9,23.9,8.8,5.5,8.5,8.1,15.5
2016,7,10,19,58.3,58.3,43.7,29.1,43.7,29.1,52.6,32,17.7,20.8,25,9.2,5.8,8.9,8.5,16.2
2016,7,10,20,57.3,57.3,43,28.6,43,28.6,51.7,31.4,17.4,20.4,24.6,9.1,5.7,8.7,8.3,15.9
2016,7,10,21,56.1,56.1,42.1,28.1,42.1,28.1,50.7,30.8,17.1,20,24.1,8.9,5.6,8.5,8.2,15.6
2016,7,10,22,48.3,48.3,36.2,24.1,36.2,24.1,43.6,26.5,14.7,17.2,20.7,7.7,4.8,7.3,7,13.4
2016,7,10,23,40.8,40.8,30.6,20.4,30.6,20.4,36.8,22.4,12.4,14.5,17.5,6.5,4,6.2,5.9,11.3
2016,7,11,0,90.4,90.4,67.8,45.2,67.8,45.2,81.7,49.6,27.5,32.3,38.8,14.3,9,13.7,13.1,25.1
2016,7,11,1,87.9,87.9,65.9,43.9,65.9,43.9,79.4,48.2,26.7,31.3,37.7,13.9,8.7,13.4,12.8,24.4
2016,7,11,2,84.6,84.6,63.4,42.3,63.4,42.3,76.4,46.4,25.7,30.2,36.3,13.4,8.4,12.9,12.3,23.5
2016,7,11,3,82.7,82.7,62,41.3,62,41.3,74.7,45.3,25.1,29.5,35.5,13.1,8.2,12.6,12,22.9
2016,7,11,4,82.3,82.3,61.7,41.2,61.7,41.2,74.3,45.1,25,29.4,35.3,13,8.2,12.5,12,22.8
2016,7,11,5,84.5,84.5,63.3,42.2,63.3,42.2,76.3,46.3,25.7,30.1,36.3,13.4,8.4,12.8,12.3,23.4
2016,7,11,6,101.2,101.2,75.9,50.6,75.9,50.6,91.4,55.5,30.8,36.1,43.5,16,10,15.4,14.7,28.1
2016,7,11,7,120.7,120.7,90.5,60.3,90.5,60.3,108.9,66.1,36.7,43,51.8,19.1,12,18.3,17.5,33.5
2016,7,11,8,130.6,130.6,97.9,65.3,97.9,65.3,117.9,71.6,39.7,46.6,56.1,20.7,12.9,19.8,19,36.2
2016,7,11,9,130.7,130.7,98,65.3,98,65.3,118,71.7,39.7,46.6,56.1,20.7,12.9,19.9,19,36.3
2016,7,11,10,124.6,124.6,93.5,62.3,93.5,62.3,112.5,68.3,37.9,44.4,53.5,19.8,12.3,18.9,18.1,34.6
2016,7,11,11,119.6,119.6,89.7,59.8,89.7,59.8,108,65.6,36.4,42.7,51.4,19,11.9,18.2,17.4,33.2
2016,7,11,12,130.2,130.2,97.6,65.1,97.6,65.1,117.5,71.4,39.6,46.4,55.9,20.6,12.9,19.8,18.9,36.1
2016,7,11,13,135,135,101.3,67.5,101.3,67.5,121.9,74,41,48.2,58,21.4,13.4,20.5,19.6,37.5
2016,7,11,14,129.4,129.4,97.1,64.7,97.1,64.7,116.9,71,39.3,46.2,55.6,20.5,12.8,19.7,18.8,35.9
2016,7,11,15,122.9,122.9,92.2,61.5,92.2,61.5,111,67.4,37.4,43.9,52.8,19.5,12.2,18.7,17.9,34.1
2016,7,11,16,111.8,111.8,83.8,55.9,83.8,55.9,100.9,61.3,34,39.9,48,17.7,11.1,17,16.2,31
2016,7,11,17,107.6,107.6,80.7,53.8,80.7,53.8,97.1,59,32.7,38.4,46.2,17.1,10.7,16.3,15.6,29.8
2016,7,11,18,114.4,114.4,85.8,57.2,85.8,57.2,103.3,62.7,34.8,40.8,49.1,18.1,11.3,17.4,16.6,31.7
2016,7,11,19,114.8,114.8,86.1,57.4,86.1,57.4,103.7,62.9,34.9,41,49.3,18.2,11.4,17.4,16.7,31.9
2016,7,11,20,117.2,117.2,87.9,58.6,87.9,58.6,105.9,64.3,35.6,41.8,50.3,18.6,11.6,17.8,17,32.5
2016,7,11,21,109.5,109.5,82.1,54.7,82.1,54.7,98.9,60,33.3,39.1,47,17.4,10.8,16.6,15.9,30.4
2016,7,11,22,100.7,100.7,75.5,50.4,75.5,50.4,90.9,55.2,30.6,35.9,43.2,16,10,15.3,14.6,27.9
2016,7,11,23,95.5,95.5,71.6,47.8,71.6,47.8,86.2,52.4,29,34.1,41,15.1,9.5,14.5,13.9,26.5
2016,7,12,0,90.4,90.4,67.8,45.2,67.8,45.2,81.7,49.6,27.5,32.3,38.8,14.3,9,13.7,13.1,25.1
2016,7,12,1,87.9,87.9,65.9,43.9,65.9,43.9,79.4,48.2,26.7,31.3,37.7,13.9,8.7,13.4,12.8,24.4
2016,7,12,2,84.5,84.5,63.3,42.2,63.3,42.2,76.3,46.3,25.7,30.1,36.3,13.4,8.4,12.8,12.3,23.4
2016,7,12,3,82.6,82.6,61.9,41.3,61.9,41.3,74.5,45.3,25.1,29.4,35.4,13.1,8.2,12.5,12,22.9
2016,7,12,4,82.2,82.2,61.6,41.1,61.6,41.1,74.2,45.1,25,29.3,35.3,13,8.1,12.5,11.9,22.8
2016,7,12,5,84.3,84.3,63.3,42.2,63.3,42.2,76.1,46.2,25.6,30.1,36.2,13.4,8.4,12.8,12.3,23.4
2016,7,12,6,101.1,101.1,75.8,50.6,75.8,50.6,91.3,55.4,30.7,36.1,43.4,16,10,15.4,14.7,28
2016,7,12,7,120.7,120.7,90.5,60.3,90.5,60.3,108.9,66.1,36.7,43,51.8,19.1,12,18.3,17.5,33.5
2016,7,12,8,130.6,130.6,97.9,65.3,97.9,65.3,117.9,71.6,39.7,46.6,56.1,20.7,12.9,19.8,19,36.2
2016,7,12,9,130.7,130.7,98,65.3,98,65.3,118,71.7,39.7,46.6,56.1,20.7,12.9,19.9,19,36.3
2016,7,12,10,124.6,124.6,93.5,62.3,93.5,62.3,112.5,68.3,37.9,44.4,53.5,19.8,12.3,18.9,18.1,34.6
2016,7,12,11,119.6,119.6,89.7,59.8,89.7,59.8,108,65.6,36.4,42.7,51.4,19,11.9,18.2,17.4,33.2
2016,7,12,12,130.2,130.2,97.6,65.1,97.6,65.1,117.5,71.4,39.6,46.4,55.9,20.6,12.9,19.8,18.9,36.1
2016,7,12,13,135,135,101.3,67.5,101.3,67.5,121.9,74,41,48.2,58,21.4,13.4,20.5,19.6,37.5
2016,7,12,14,129.4,129.4,97.1,64.7,97.1,64.7,116.9,71,39.3,46.2,55.6,20.5,12.8,19.7,18.8,35.9
2016,7,12,15,122.9,122.9,92.2,61.5,92.2,61.5,111,67.4,37.4,43.9,52.8,19.5,12.2,18.7,17.9,34.1
2016,7,12,16,111.6,111.6,83.7,55.8,83.7,55.8,100.8,61.2,33.9,39.8,47.9,17.7,11.1,17,16.2,31
2016,7,12,17,107.6,107.6,80.7,53.8,80.7,53.8,97.1,59,32.7,38.4,46.2,17.1,10.7,16.3,15.6,29.8
2016,7,12,18,114.3,114.3,85.7,57.2,85.7,57.2,103.2,62.7,34.7,40.8,49.1,18.1,11.3,17.4,16.6,31.7
2016,7,12,19,114.8,114.8,86.1,57.4,86.1,57.4,103.7,62.9,34.9,41,49.3,18.2,11.4,17.4,16.7,31.9
2016,7,12,20,117.2,117.2,87.9,58.6,87.9,58.6,105.9,64.3,35.6,41.8,50.3,18.6,11.6,17.8,17,32.5
2016,7,12,21,109.5,109.5,82.1,54.7,82.1,54.7,98.9,60,33.3,39.1,47,17.4,10.8,16.6,15.9,30.4
2016,7,12,22,100.7,100.7,75.5,50.4,75.5,50.4,90.9,55.2,30.6,35.9,43.2,16,10,15.3,14.6,27.9
2016,7,12,23,95.5,95.5,71.6,47.8,71.6,47.8,86.2,52.4,29,34.1,41,15.1,9.5,14.5,13.9,26.5
2016,7,13,0,90.3,90.3,67.7,45.2,67.7,45.2,81.5,49.5,27.4,32.2,38.8,14.3,8.9,13.7,13.1,25.1
2016,7,13,1,87.9,87.9,65.9,43.9,65.9,43.9,79.4,48.2,26.7,31.3,37.7,13.9,8.7,13.4,12.8,24.4
2016,7,13,2,84.5,84.5,63.3,42.2,63.3,42.2,76.3,46.3,25.7,30.1,36.3,13.4,8.4,12.8,12.3,23.4
2016,7,13,3,82.6,82.6,61.9,41.3,61.9,41.3,74.5,45.3,25.1,29.4,35.4,13.1,8.2,12.5,12,22.9
2016,7,13,4,82.2,82.2,61.6,41.1,61.6,41.1,74.2,45.1,25,29.3,35.3,13,8.1,12.5,11.9,22.8
2016,7,13,5,84.3,84.3,63.3,42.2,63.3,42.2,76.1,46.2,25.6,30.1,36.2,13.4,8.4,12.8,12.3,23.4
2016,7,13,6,101.1,101.1,75.8,50.6,75.8,50.6,91.3,55.4,30.7,36.1,43.4,16,10,15.4,14.7,28
2016,7,13,7,120.5,120.5,90.4,60.3,90.4,60.3,108.8,66.1,36.6,43,51.7,19.1,11.9,18.3,17.5,33.4
2016,7,13,8,130.6,130.6,97.9,65.3,97.9,65.3,117.9,71.6,39.7,46.6,56.1,20.7,12.9,19.8,19,36.2
2016,7,13,9,130.7,130.7,98,65.3,98,65.3,118,71.7,39.7,46.6,56.1,20.7,12.9,19.9,19,36.3
2016,7,13,10,124.6,124.6,93.5,62.3,93.5,62.3,112.5,68.3,37.9,44.4,53.5,19.8,12.3,18.9,18.1,34.6
2016,7,13,11,119.5,119.5,89.6,59.8,89.6,59.8,107.9,65.5,36.3,42.6,51.3,18.9,11.8,18.2,17.4,33.2
2016,7,13,12,130.1,130.1,97.5,65,97.5,65,117.4,71.3,39.5,46.4,55.8,20.6,12.9,19.8,18.9,36.1
2016,7,13,13,134.9,134.9,101.2,67.4,101.2,67.4,121.8,73.9,41,48.1,57.9,21.4,13.4,20.5,19.6,37.4
2016,7,13,14,129.4,129.4,97.1,64.7,97.1,64.7,116.9,71,39.3,46.2,55.6,20.5,12.8,19.7,18.8,35.9
2016,7,13,15,122.8,122.8,92.1,61.4,92.1,61.4,110.9,67.3,37.3,43.8,52.7,19.5,12.2,18.7,17.8,34.1
2016,7,13,16,111.6,111.6,83.7,55.8,83.7,55.8,100.8,61.2,33.9,39.8,47.9,17.7,11.1,17,16.2,31
2016,7,13,17,107.6,107.6,80.7,53.8,80.7,53.8,97.1,59,32.7,38.4,46.2,17.1,10.7,16.3,15.6,29.8
2016,7,13,18,114.3,114.3,85.7,57.2,85.7,57.2,103.2,62.7,34.7,40.8,49.1,18.1,11.3,17.4,16.6,31.7
2016,7,13,19,114.7,114.7,86,57.3,86,57.3,103.6,62.9,34.8,40.9,49.2,18.2,11.4,17.4,16.7,31.8
2016,7,13,20,117.2,117.2,87.9,58.6,87.9,58.6,105.9,64.3,35.6,41.8,50.3,18.6,11.6,17.8,17,32.5
2016,7,13,21,109.5,109.5,82.1,54.7,82.1,54.7,98.9,60,33.3,39.1,47,17.4,10.8,16.6,15.9,30.4
2016,7,13,22,100.6,100.6,75.4,50.3,75.4,50.3,90.8,55.1,30.6,35.9,43.2,15.9,10,15.3,14.6,27.9
2016,7,13,23,95.4,95.4,71.5,47.7,71.5,47.7,86.1,52.3,29,34,41,15.1,9.5,14.5,13.9,26.5
2016,7,14,0,90.3,90.3,67.7,45.2,67.7,45.2,81.5,49.5,27.4,32.2,38.8,14.3,8.9,13.7,13.1,25.1
2016,7,14,1,87.9,87.9,65.9,43.9,65.9,43.9,79.4,48.2,26.7,31.3,37.7,13.9,8.7,13.4,12.8,24.4
2016,7,14,2,84.5,84.5,63.3,42.2,63.3,42.2,76.3,46.3,25.7,30.1,36.3,13.4,8.4,12.8,12.3,23.4
2016,7,14,3,82.6,82.6,61.9,41.3,61.9,41.3,74.5,45.3,25.1,29.4,35.4,13.1,8.2,12.5,12,22.9
2016,7,14,4,82.2,82.2,61.6,41.1,61.6,41.1,74.2,45.1,25,29.3,35.3,13,8.1,12.5,11.9,22.8
2016,7,14,5,84.3,84.3,63.3,42.2,63.3,42.2,76.1,46.2,25.6,30.1,36.2,13.4,8.4,12.8,12.3,23.4
2016,7,14,6,101.1,101.1,75.8,50.6,75.8,50.6,91.3,55.4,30.7,36.1,43.4,16,10,15.4,14.7,28
2016,7,14,7,120.5,120.5,90.4,60.3,90.4,60.3,108.8,66.1,36.6,43,51.7,19.1,11.9,18.3,17.5,33.4
2016,7,14,8,130.4,130.4,97.8,65.2,97.8,65.2,117.8,71.5,39.6,46.5,56,20.7,12.9,19.8,19,36.2
2016,7,14,9,130.7,130.7,98,65.3,98,65.3,118,71.7,39.7,46.6,56.1,20.7,12.9,19.9,19,36.3
2016,7,14,10,124.6,124.6,93.5,62.3,93.5,62.3,112.5,68.3,37.9,44.4,53.5,19.8,12.3,18.9,18.1,34.6
2016,7,14,11,119.5,119.5,89.6,59.8,89.6,59.8,107.9,65.5,36.3,42.6,51.3,18.9,11.8,18.2,17.4,33.2
2016,7,14,12,130.1,130.1,97.5,65,97.5,65,117.4,71.3,39.5,46.4,55.8,20.6,12.9,19.8,18.9,36.1
2016,7,14,13,134.9,134.9,101.2,67.4,101.2,67.4,121.8,73.9,41,48.1,57.9,21.4,13.4,20.5,19.6,37.4
2016,7,14,14,129.3,129.3,97,64.6,97,64.6,116.7,70.9,39.3,46.1,55.5,20.5,12.8,19.6,18.8,35.9
2016,7,14,15,122.8,122.8,92.1,61.4,92.1,61.4,110.9,67.3,37.3,43.8,52.7,19.5,12.2,18.7,17.8,34.1
2016,7,14,16,111.6,111.6,83.7,55.8,83.7,55.8,100.8,61.2,33.9,39.8,47.9,17.7,11.1,17,16.2,31
2016,7,14,17,107.5,107.5,80.6,53.7,80.6,53.7,97,58.9,32.6,38.3,46.1,17,10.6,16.3,15.6,29.8
2016,7,14,18,114.3,114.3,85.7,57.2,85.7,57.2,103.2,62.7,34.7,40.8,49.1,18.1,11.3,17.4,16.6,31.7
2016,7,14,19,114.7,114.7,86,57.3,86,57.3,103.6,62.9,34.8,40.9,49.2,18.2,11.4,17.4,16.7,31.8
2016,7,14,20,117.1,117.1,87.8,58.6,87.8,58.6,105.7,64.2,35.6,41.8,50.3,18.6,11.6,17.8,17,32.5
2016,7,14,21,109.4,109.4,82,54.7,82,54.7,98.7,60,33.2,39,47,17.3,10.8,16.6,15.9,30.3
2016,7,14,22,100.6,100.6,75.4,50.3,75.4,50.3,90.8,55.1,30.6,35.9,43.2,15.9,10,15.3,14.6,27.9
2016,7,14,23,95.4,95.4,71.5,47.7,71.5,47.7,86.1,52.3,29,34,41,15.1,9.5,14.5,13.9,26.5
2016,7,15,0,90.3,90.3,67.7,45.2,67.7,45.2,81.5,49.5,27.4,32.2,38.8,14.3,8.9,13.7,13.1,25.1
2016,7,15,1,87.8,87.8,65.8,43.9,65.8,43.9,79.2,48.1,26.7,31.3,37.7,13.9,8.7,13.3,12.8,24.3
2016,7,15,2,84.5,84.5,63.3,42.2,63.3,42.2,76.3,46.3,25.7,30.1,36.3,13.4,8.4,12.8,12.3,23.4
2016,7,15,3,82.6,82.6,61.9,41.3,61.9,41.3,74.5,45.3,25.1,29.4,35.4,13.1,8.2,12.5,12,22.9
2016,7,15,4,82.2,82.2,61.6,41.1,61.6,41.1,74.2,45.1,25,29.3,35.3,13,8.1,12.5,11.9,22.8
2016,7,15,5,84.3,84.3,63.3,42.2,63.3,42.2,76.1,46.2,25.6,30.1,36.2,13.4,8.4,12.8,12.3,23.4
2016,7,15,6,101.1,101.1,75.8,50.6,75.8,50.6,91.3,55.4,30.7,36.1,43.4,16,10,15.4,14.7,28
2016,7,15,7,120.5,120.5,90.4,60.3,90.4,60.3,108.8,66.1,36.6,43,51.7,19.1,11.9,18.3,17.5,33.4
2016,7,15,8,130.4,130.4,97.8,65.2,97.8,65.2,117.8,71.5,39.6,46.5,56,20.7,12.9,19.8,19,36.2
2016,7,15,9,130.6,130.6,97.9,65.3,97.9,65.3,117.9,71.6,39.7,46.6,56.1,20.7,12.9,19.8,19,36.2
2016,7,15,10,124.5,124.5,93.4,62.2,93.4,62.2,112.4,68.2,37.8,44.4,53.4,19.7,12.3,18.9,18.1,34.5
2016,7,15,11,119.5,119.5,89.6,59.8,89.6,59.8,107.9,65.5,36.3,42.6,51.3,18.9,11.8,18.2,17.4,33.2
2016,7,15,12,130.1,130.1,97.5,65,97.5,65,117.4,71.3,39.5,46.4,55.8,20.6,12.9,19.8,18.9,36.1
2016,7,15,13,134.9,134.9,101.2,67.4,101.2,67.4,121.8,73.9,41,48.1,57.9,21.4,13.4,20.5,19.6,37.4
2016,7,15,14,129.3,129.3,97,64.6,97,64.6,116.7,70.9,39.3,46.1,55.5,20.5,12.8,19.6,18.8,35.9
2016,7,15,15,122.8,122.8,92.1,61.4,92.1,61.4,110.9,67.3,37.3,43.8,52.7,19.5,12.2,18.7,17.8,34.1
2016,7,15,16,111.6,111.6,83.7,55.8,83.7,55.8,100.8,61.2,33.9,39.8,47.9,17.7,11.1,17,16.2,31
2016,7,15,17,107.5,107.5,80.6,53.7,80.6,53.7,97,58.9,32.6,38.3,46.1,17,10.6,16.3,15.6,29.8
2016,7,15,18,114.2,114.2,85.6,57.1,85.6,57.1,103.1,62.6,34.7,40.7,49,18.1,11.3,17.3,16.6,31.7
2016,7,15,19,114.7,114.7,86,57.3,86,57.3,103.6,62.9,34.8,40.9,49.2,18.2,11.4,17.4,16.7,31.8
2016,7,15,20,117.1,117.1,87.8,58.6,87.8,58.6,105.7,64.2,35.6,41.8,50.3,18.6,11.6,17.8,17,32.5
2016,7,15,21,109.4,109.4,82,54.7,82,54.7,98.7,60,33.2,39,47,17.3,10.8,16.6,15.9,30.3
2016,7,15,22,100.6,100.6,75.4,50.3,75.4,50.3,90.8,55.1,30.6,35.9,43.2,15.9,10,15.3,14.6,27.9
2016,7,15,23,95.4,95.4,71.5,47.7,71.5,47.7,86.1,52.3,29,34,41,15.1,9.5,14.5,13.9,26.5
2016,7,16,0,41,41,30.8,20.5,30.8,20.5,37,22.5,12.5,14.6,17.6,6.5,4.1,6.2,6,11.4
2016,7,16,1,40.1,40.1,30.1,20.1,30.1,20.1,36.2,22,12.2,14.3,17.2,6.4,4,6.1,5.8,11.1
2016,7,16,2,38.2,38.2,28.7,19.1,28.7,19.1,34.5,21,11.6,13.6,16.4,6.1,3.8,5.8,5.6,10.6
2016,7,16,3,37.3,37.3,28,18.7,28,18.7,33.7,20.5,11.3,13.3,16,5.9,3.7,5.7,5.4,10.4
2016,7,16,4,36.5,36.5,27.3,18.2,27.3,18.2,32.9,20,11.1,13,15.7,5.8,3.6,5.5,5.3,10.1
2016,7,16,5,34.7,34.7,26,17.3,26,17.3,31.3,19,10.5,12.4,14.9,5.5,3.4,5.3,5,9.6
2016,7,16,6,36.2,36.2,27.1,18.1,27.1,18.1,32.7,19.8,11,12.9,15.5,5.7,3.6,5.5,5.3,10
2016,7,16,7,43.3,43.3,32.5,21.7,32.5,21.7,39.1,23.7,13.2,15.4,18.6,6.9,4.3,6.6,6.3,12
2016,7,16,8,47.1,47.1,35.3,23.6,35.3,23.6,42.5,25.8,14.3,16.8,20.2,7.5,4.7,7.2,6.8,13.1
2016,7,16,9,49.9,49.9,37.4,25,37.4,25,45.1,27.4,15.2,17.8,21.4,7.9,4.9,7.6,7.3,13.8
2016,7,16,10,53.9,53.9,40.4,26.9,40.4,26.9,48.6,29.5,16.4,19.2,23.1,8.5,5.3,8.2,7.8,14.9
2016,7,16,11,53.1,53.1,39.8,26.5,39.8,26.5,47.9,29.1,16.1,18.9,22.8,8.4,5.3,8.1,7.7,14.7
2016,7,16,12,49.9,49.9,37.4,25,37.4,25,45.1,27.4,15.2,17.8,21.4,7.9,4.9,7.6,7.3,13.8
2016,7,16,13,50.6,50.6,37.9,25.3,37.9,25.3,45.6,27.7,15.4,18,21.7,8,5,7.7,7.3,14
2016,7,16,14,51.3,51.3,38.5,25.7,38.5,25.7,46.3,28.1,15.6,18.3,22,8.1,5.1,7.8,7.5,14.2
2016,7,16,15,50.7,50.7,38,25.3,38,25.3,45.8,27.8,15.4,18.1,21.8,8,5,7.7,7.4,14.1
2016,7,16,16,50.2,50.2,37.6,25.1,37.6,25.1,45.3,27.5,15.2,17.9,21.5,8,5,7.6,7.3,13.9
2016,7,16,17,46.4,46.4,34.8,23.2,34.8,23.2,41.9,25.4,14.1,16.5,19.9,7.3,4.6,7,6.7,12.9
2016,7,16,18,55.6,55.6,41.7,27.8,41.7,27.8,50.2,30.5,16.9,19.8,23.9,8.8,5.5,8.5,8.1,15.4
